PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype,Potency,Efficacy,Analysis Comment,Curve_Description,Fit_LogAC50,Fit_HillSlope,Fit_R2,Fit_InfiniteActivity,Fit_ZeroActivity,Fit_CurveClass,Excluded_Points,Max_Response,Activity at 0.0007000000 uM,Activity at 0.00160 uM,Activity at 0.00370 uM,Activity at 0.00820 uM,Activity at 0.018 uM,Activity at 0.041 uM,Activity at 0.092 uM,Activity at 0.205 uM,Activity at 0.457 uM,Activity at 1.022 uM,Activity at 2.286 uM,Activity at 5.112 uM,Activity at 11.43 uM,Activity at 25.56 uM,Activity at 57.14 uM,Compound QC
4154,4253556,269048,C1OC2=C(O1)C=C(C=C2)C=NC3=CC4=C(C=C3)C5=CC=CC=C5C(=O)O4,Inactive,0,,,Inactive,,,,,,,,,,4,,4.959,-5.138,,3.755,,4.803,,2.301,,-6.097,,-1.643,,4.959,,,QC'd by NCI
4155,4238402,3233512,COC1=CC=C(C=C1)NC(=O)N2CCCC3(C2)CCN(CC3)S(=O)(=O)C,Inactive,0,,,Inactive,,,,,,,,,,4,,-0.8454,,,5.62,,8.262,,,,-3.677,,-1.743,,6.387,,-0.8454,QC'd by Pharmacopeia
4156,17385332,5459514,CC(=C1[C@H]2C(=C(C1=O)C3=CC=CC=C3)CN4[C@@]2(C(=O)N(C4=O)CCC5=CC=CC=C5)C)C,Inactive,0,,,Inactive,,,,,,,,,,4,,2.292,,,8.41,,7.798,,3.901,,2.953,,4.792,,-8.222,,2.292,QC'd by UPCMLD
4157,4239857,3234964,C1=CC=C(C=C1)OC2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=C(C=C4)F)CC5=CC=CS5,Inactive,0,,,Inactive,,,,,,,,,,4,,9.095,,,-3.14,,-0.56,,-6.692,,-6.11,,-7.294,,-0.2286,,9.095,QC'd by Pharmacopeia
4158,11112605,21109,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,-3.154,-0.7974,-5.267,,3.506,-5.932,-0.9232,,4.975,-0.5311,-4.631,9.028,7.811,-8.643,-3.154,,QC'd by Prestwick
4159,4253428,73917,COC(=O)CCCC(=O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,8.349,1.49,,-2.968,,-7.832,,8.015,,-0.7914,,-0.6844,,8.349,,,QC'd by NCI
4160,11111328,3715,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,3.435,-1.402,-1.417,-2.781,-0.4081,1.003,-2.283,,,,-3.623,-1.014,0.0803,-2.897,2.872,3.435,QC'd by SigmaAldrich
4161,11113854,6604793,CC[C@](C1=CC=C(C=C1)C(=O)O)(C(=O)O)N,Inactive,0,,,Inactive,,,,,,,,,,4,,-9.476,-7.362,-3.257,-4.111,3.094,-6.569,-1.143,-7.188,-3.589,-4.302,-0.5857,1.917,11.07,,-6.982,-9.476,QC'd by Tocris
4162,4253538,268248,CNS(=O)(=O)C1=CC=CC=C1C(=N)C2=CC=CC=C2,Inactive,0,,,Inactive,,,,,,,,,,4,,19.21,1.968,,3.588,,4.056,,4.862,,2.052,,11.52,,19.21,,,QC'd by NCI
4163,26752567,16759003,CC(=CCC12C[C@@](CC(C1=O)(C(=O)C(=C2OC(=O)C3=CC=C(C=C3)Br)C(=O)C4=CC=CC=C4)CC=C(C)C)(CC(=C)CC(=O)OC)CC(=O)OC)C,Inactive,0,,,Inactive,,,,,,,,,,4,,-5.003,-4.386,,0.8355,,4.034,,-3.709,,2.331,,5.314,,-5.003,,,QC'd by BUCMLD
4164,4240377,3235482,COC1=CC=C(C=C1)C2=NC3=CN=C(N=C3N(C2=O)CCC#N)N4CCOCC4,Inactive,0,,,Inactive,,,,,,,,,,4,,-0.2424,,,-10.31,,3.351,,-1.104,,6.094,,5.388,,0.0397,,-0.2424,QC'd by Pharmacopeia
4165,4254027,,,Inactive,0,,,Inactive,,,,,,,,,,4,,0.7995,-8.631,,0.8496,,-0.9075,,-5.21,,-12.03,,7.552,,0.7995,,,QC'd by NCI
4166,4253401,3246333,C[N+]1(CCOCC1)CCC[N+]2(C[C@@H]3[C@@H]4CC[C@H]([C@H]3C2)C=C4)C,Inactive,0,,,Inactive,,,,,,,,,,4,,-2.369,-8.055,,-10.26,,6.495,,-3.6,,1.034,,-0.4691,,-2.369,,,QC'd by NCI
4167,11111600,4713,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2,Inactive,0,,,Inactive,,,,,,,,,,4,,-4.316,12.01,-2.065,0.503,2.886,3.751,0.5625,,,,0.5353,2.728,4.968,-2.242,-2.709,-4.316,QC'd by SigmaAldrich
4168,11112587,72624,CC(=O)N[C@@H]1CCC2=CC(=C(C(=C2C3=C1[C@@H]4[C@H]3C=C(C4=O)OC)OC)OC)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,5.149,3.685,-7.499,,-4.655,-6.088,-4.986,,-8.489,4.279,1.109,-4.219,-2.491,1.347,5.149,,QC'd by Prestwick
4169,4238371,3233482,CN(C)C1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CS3)CC4=CC=CS4,Inactive,0,,,Inactive,,,,,,,,,,4,,2.06,,,4.72,,0.3098,,4.387,,-2.004,,3.024,,-0.29,,2.06,QC'd by Pharmacopeia
4170,17385314,5459448,C[C@@H]1C(C(C2CC[C@@H]3[C@@H]4C2=C1CN([C@@]4(COC3OCC5=C(C=C(C=C5)F)C(F)(F)F)C)C(=O)OC(C)(C)C)COC(=O)C)COC(=O)C,Inactive,0,,,Inactive,,,,,,,,,,4,,2.475,,,14.22,,-6.492,,-2.635,,-4.01,,0.435,,3.124,,2.475,QC'd by UPCMLD
4171,26751120,6636401,CC1=CC=C(C=C1)S(=O)(=O)N2C3=CC=CC=C3C4=C2N=C(N=N4)C(=O)C5=CC=CC=C5,Inactive,0,,,Inactive,,,,,,,,,,4,,-14.92,-2.332,,-0.2211,,4.429,,4.942,,5.926,,-2.369,,-14.92,,,QC'd by BUCMLD
4172,11112164,2148,C1=CC(=CC=C1C(=O)NCC(=O)O)N,Inactive,0,,,Inactive,,,,,,,,,,4,,2.308,-1.518,-1.195,,-1.72,-2.448,-0.5767,,-0.0954,2.703,-1.771,-0.7004,-5.442,0.2228,2.308,,QC'd by Prestwick
4173,4237880,3232993,C1COCCN1C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CS4)CC5=CC=C(C=C5)F,Inactive,0,,,Inactive,,,,,,,,,,4,,-0.0894,,,-2.235,,3.396,,3.329,,-2.771,,-2.847,,0.5801,,-0.0894,QC'd by Pharmacopeia
4174,11113855,3925,CC[N+](CC)(CC)CC(=O)NC1=C(C=CC=C1C)C,Inactive,0,,,Inactive,,,,,,,,,,4,,0.2948,-5.552,-1.123,-0.8796,5.745,1.413,2.079,-3.372,-4.571,-7.621,-3.979,-4.676,3.348,,0.945,0.2948,QC'd by Tocris
4175,4253539,135485444,C1=NC2=C(N1[C@H]3[C@H]([C@@H]([C@H](O3)CN)O)O)N=C(NC2=O)N,Inactive,0,,,Inactive,,,,,,,,,,4,,3.225,8.109,,4.752,,-3.457,,4.625,,7.6,,-0.9964,,3.225,,,QC'd by NCI
4176,11113143,6604613,C[C@@]12CCCC([C@H]1CC[C@]([C@H]2CC[C@@](C)(C=C)O)(C)O)(C)C,Inactive,0,,,Inactive,,,,,,,,,,4,,6.502,-3.765,2.879,-2.235,3.701,1.511,-1.609,-5.237,-2.777,-6.326,-4.684,-2.136,-0.3138,,0.2266,6.502,QC'd by Timtec
4177,26752566,15303535,CC1(OC(C(O1)C(C2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)(C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)O)C(C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F)(C5=CC(=CC(=C5)C(F)(F)F)C(F)(F)F)O)C,Inactive,0,,,Inactive,,,,,,,,,,4,,3.418,0.0403,,1.042,,0.4882,,-3.713,,3.678,,3.251,,3.418,,,QC'd by BUCMLD
4178,4238751,3233860,COCCN1C2=NC(=NC=C2N=C(C1=O)C3=CC=C(C=C3)Cl)OC4=CC=C(C=C4)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,8.505,,,7.403,,0.073,,-5.578,,-0.3455,,-3.524,,-8.42,,8.505,QC'd by Pharmacopeia
4179,11110834,1649,C1=CC2=C(NN=C2C(=C1)[N+](=O)[O-])Br,Inactive,0,,,Inactive,,,,,,,,,,4,,-5.434,8.554,-4.74,-0.3078,-0.9356,-0.5781,-0.749,,,,-4.461,-0.485,5.065,0.5806,2.937,-5.434,QC'd by SigmaAldrich
4180,4253402,3246334,CC1(OC[C@H]2[C@@H](O1)[C@@H]([C@H](O2)N3C=NC4=C(N=C(N=C43)Cl)N)OS(=O)(=O)C)C,Inactive,0,,,Inactive,,,,,,,,,,4,,8.223,-8.114,,1.531,,7.838,,6.244,,1.056,,10.58,,8.223,,,QC'd by NCI
4181,4254028,,,Inactive,0,,,Inactive,,,,,,,,,,4,,3.02,-3.293,,0.3763,,-1.882,,-0.9023,,-7.247,,-7.214,,3.02,,,QC'd by NCI
4182,11112588,6604330,C[C@H]1C[C@H]([C@@H]([C@@H](O1)O[C@@H]2[C@@H](C[C@]3(CO3)C(=O)[C@@H]([C@@H]([C@@H]([C@@H](OC(=O)[C@@H]([C@@H]([C@@H]2C)O[C@@H]4C[C@@H]([C@@H]([C@@H](O4)C)O)OC)C)C)C)O)C)C)O)N(C)C,Inactive,0,,,Inactive,,,,,,,,,,4,,8.226,-2.311,2.296,,-5.411,-5.8,-5.057,,-4.611,-2.256,-4.31,-7.163,0.0514,1.711,8.226,,QC'd by Prestwick
4183,4238370,3233481,CN1CCCC2(C1)CCN(CC2)C(=O)C3=CC(=CC=C3)F,Inactive,0,,,Inactive,,,,,,,,,,4,,-13.96,,,-5.511,,8.585,,,,3.24,,13.26,,10.15,,-13.96,QC'd by Pharmacopeia
4184,11112165,6103,C1=CC2=C(C=C1Cl)N=C(O2)N,Inactive,0,,,Inactive,,,,,,,,,,4,,-4.311,-6.076,-4.753,,5.261,4.527,-2.544,,-1.266,-5.213,7.721,1.426,3.36,-3.525,-4.311,,QC'd by Prestwick
4185,26751119,6636283,CC1=CC=C(C=C1)S(=O)(=O)N2C3=CC=CC=C3C4=C2N=C(N=N4)C(=O)N(C)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,-5.322,-4.076,,-0.8726,,-0.41,,0.5158,,2.905,,4.873,,-5.322,,,QC'd by BUCMLD
4186,4252843,3246125,C1=CC=C(C=C1)N2C3=C(C(=S)NC(=O)N3)NC2=O,Inactive,0,,,Inactive,,,,,,,,,,4,,7.711,-9.182,,-10.51,,7.955,,-8.394,,-3.238,,12.46,,7.711,,,QC'd by NCI
4187,4239887,3234994,CC1=CC(=CC=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=CC=CC=C4C#N,Inactive,0,,,Inactive,,,,,,,,,,4,,5.71,,,-3.333,,8.106,,3.083,,-11.75,,-3.317,,-2.881,,5.71,QC'd by Pharmacopeia
4188,26752569,16759005,COC(=O)[C@@]1(CCCC1=O)C(/C=C/C2=CC=CO2)NC(=O)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,13.14,3.577,,6.767,,3.372,,6.588,,10.03,,15.9,,13.14,,,QC'd by BUCMLD
4189,4253399,260003,C1CCC(CC1)(CC(=O)O)C(=O)O,Inactive,0,,,Activator,,,,Single point of activity,,,,,,3,,21.52,4.211,,14.74,,1.197,,5.446,,-1.345,,4.875,,21.52,,,QC'd by NCI
4190,4239252,3234359,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=C(C=C3)Cl)C[C@H]4CCCO4,Inactive,0,,,Inactive,,,,,,,,,,4,,5.841,,,12.46,,5.753,,0.5653,,0.077,,-7.704,,-7.881,,5.841,QC'd by Pharmacopeia
4191,4254029,427265,C1=CC(=CC=C1C2=CC=C(C=C2)C3=NC4=C(C=C(C=C4)Cl)C(=C3)C(=O)O)C5=NC6=C(C=C(C=C6)Cl)C(=C5)C(=O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,16.7,-2.821,,0.6649,,-8.324,,8.119,,0.7384,,2.607,,16.7,,,QC'd by NCI
4192,11112585,443371,CC(C)NC[C@@H](COC1=CC=C(C=C1)NC(=O)C)O,Inactive,0,,,Inactive,,,,,,,,,,4,,0.5236,-1.493,5.734,,1.664,-0.6336,1.493,,-5.371,4.624,-0.0263,-0.3929,-4.793,-0.5069,0.5236,,QC'd by Prestwick
4193,4238373,3233484,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CC=C4)CCOC,Inactive,0,,,Inactive,,,,,,,,,,4,,4.216,,,5.062,,2.622,,-4.922,,0.6106,,-1.837,,-0.1606,,4.216,QC'd by Pharmacopeia
4194,4252844,3246126,C[C@@]1(C(=O)NC(=O)N1)CCOCC2=CC=CC=C2,Inactive,0,,,Inactive,,,,,,,,,,4,,-5.741,-0.746,,-2.567,,1.272,,2.994,,-2.997,,-3.954,,-5.741,,,QC'd by NCI
4195,26751118,6636283,CC1=CC=C(C=C1)S(=O)(=O)N2C3=CC=CC=C3C4=C2N=C(N=N4)C(=O)N(C)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,-3.045,-2.101,,3.408,,0.0212,,2.226,,8.376,,0.0859,,-3.045,,,QC'd by BUCMLD
4196,4253535,3246380,CC[C@H]1CN([C@H]2CC3=C(C(=O)C[C@H]1[C@H]2C(=O)OC)NC4=CC=CC=C34)C,Inactive,0,,,Activator,3.9811,33.2668,,Partial curve; partial efficacy,-5.4,1.2216,0.9157,31.5,-1.7668,2.2,0 0 0 0 0 0 0,24.32,-5.639,,-1.25,,-3.096,,4.474,,-0.9202,,9.783,,24.32,,,QC'd by NCI
4197,11112166,4754,CCOC1=CC=C(C=C1)NC(=O)C,Inactive,0,,,Inactive,,,,,,,,,,4,,0.5535,-1.534,-3.518,,12.98,-2.135,-7.981,,0.3676,-2.02,6.547,-4.284,-0.4204,-0.4876,0.5535,,QC'd by Prestwick
4198,4253537,97248,CN(C)CCSS(=O)(=O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,0.7141,2.564,,5.479,,14.23,,-0.1974,,-1.227,,-0.056,,0.7141,,,QC'd by NCI
4199,11113853,197687,CCCN1C[C@@H](N(C[C@H]1C)[C@H](C2=CC=C(C=C2)C(=O)N(CC)CC)C3=CC(=CC=C3)OC)C,Inactive,0,,,Inactive,,,,,,,,,,4,,7.922,4.738,10.82,-7.12,-0.8696,-6.332,-6.796,-1.848,2.369,1.399,-9.295,-0.1112,-0.1163,,-2.042,7.922,QC'd by Tocris
4200,11111325,3758,CC(C)CN1C2=C(C(=O)N(C1=O)C)NC=N2,Inactive,0,,,Inactive,,,,,,,,,,4,,-4.453,-1.388,-7.351,-2.123,0.412,3.602,1.821,,,,-3.692,-7.73,5.396,-4.632,9.135,-4.453,QC'd by SigmaAldrich
4201,4237878,3232991,COC1=CC=C(C=C1)N2C3=NC=NC=C3N=C(C2=O)C4=CC(=CC=C4)F,Inactive,0,,,Inactive,,,,,,,,,,4,,-6.964,,,6.107,,-1.526,,9.909,,4.124,,0.5892,,6.138,,-6.964,QC'd by Pharmacopeia
4202,4238749,3233858,CC1=C(C(=NO1)C)C(=O)N2CCC3(CCCN(C3)CC4=CC=C(C=C4)C#N)CC2,Inactive,0,,,Inactive,,,,,,,,,,4,,-5.412,,,-3.182,,-3.908,,,,-1.787,,10.95,,1.888,,-5.412,QC'd by Pharmacopeia
4203,11110836,4353,CC(=O)NBr,Inactive,0,,,Inactive,,,,,,,,,,4,,4.426,1.252,-0.6557,-3.298,-6.867,-8.506,-1.647,,,,3.291,-0.414,4.566,5.913,-7.94,4.426,QC'd by SigmaAldrich
4204,4254030,3246568,C([C@H]1C(=O)NC(=O)N1)ONC(=O)N,Inactive,0,,,Inactive,,,,,,,,,,4,,-9.054,5.433,,2.725,,14.99,,0.3029,,-6.299,,-11.48,,-9.054,,,QC'd by NCI
4205,4238372,3233483,CC1=CN=C(C=N1)CNC2=NC=NC3=C2C=C(C=C3)C4=CC=CC=C4C#N,Inactive,0,,,Inactive,,,,,,,,,,4,,7.252,,,6.717,,-1.558,,-1.093,,-6.72,,-9.854,,2.245,,7.252,QC'd by Pharmacopeia
4206,11111599,6603961,C1=CC=C(C(=C1)CP(=O)(O)O)C2=CC=CC(=C2)C[C@H](C(=O)O)N,Inactive,0,,,Inactive,,,,,,,,,,4,,1.898,-3.24,0.7262,4.773,2.017,6.068,-7.621,,,,-16.27,0.8676,-1.981,0.115,5.802,1.898,QC'd by SigmaAldrich
4207,4253536,5351951,CC1=CC2=C(C=C1C)N=C3C(=N2)C4=C(N3)C(=CC(=C4)Cl)Cl,Inactive,0,,,Inactive,,,,,,,,,,4,,4.239,-4.71,,-3.527,,-4.238,,-6.203,,-5.306,,-6.318,,4.239,,,QC'd by NCI
4208,11112167,6603706,C[C@@H](C[N+](C)(C)C)OC(=O)C,Inactive,0,,,Inactive,,,,,,,,,,4,,2.591,-5.543,-2.306,,-3.261,5.807,6.707,,3.007,-1.955,3.428,3.136,-2.988,1.36,2.591,,QC'd by Prestwick
4209,26751117,135533977,CC1=CC2=C3C=C4C(=CC=CN4)N=C3N=C2C=C1,Inactive,0,,,Inactive,,,,,,,,,,4,,-17.63,5.116,,6.703,,6.944,,5.625,,12.41,,11.55,,-17.63,,,QC'd by BUCMLD
4210,4254031,67532,C1=C(C=C(C(=C1Br)O)Br)C[C@@H](C(=O)O)N,Inactive,0,,,Inactive,,,,,,,,,,4,,10.21,-1.104,,3.029,,2.823,,2.751,,-8.067,,-5.581,,10.21,,,QC'd by NCI
4211,4253405,5380296,C1=CC(=CC(=C1)[N+](=O)[O-])/C=N\NC2=CS(=O)(=O)C=C2,Inactive,0,,,Inactive,,,,,,,,,,4,,9.353,-6.956,,4.082,,8.252,,1.838,,-0.0099,,13.13,,9.353,,,QC'd by NCI
4212,11111604,6603962,C1=CC(=C(C=C1/C=C\C2=CC(=CC(=C2)O)O)O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-5.718,5.339,-4.415,-1.33,-1.46,6.644,2.253,,,,-4.061,5.705,7.976,2.095,-4.968,-5.718,QC'd by SigmaAldrich
4213,26752563,16759000,CC(=O)CC(C1=CC=C(C=C1)Cl)NC(=O)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,-8.842,-1.856,,-4.535,,-0.8823,,-1.602,,-0.7363,,-0.9562,,-8.842,,,QC'd by BUCMLD
4214,11112159,2206,CC1=CC(=O)N(N1C)C2=CC=CC=C2,Inactive,0,,,Inactive,,,,,,,,,,4,,-7.027,-0.4243,6.385,,4.949,-0.1669,6.128,,1.24,3.975,0.9815,6.299,-3.801,-3.63,-7.027,,QC'd by Prestwick
4215,4237877,3232990,C1C[C@@]2(CCN(C2)C3=CC=CC=C3)CN(C1)C(=O)C4=NC=CN=C4,Inactive,0,,,Inactive,,,,,,,,,,4,,-6.66,,,-5.385,,10.39,,,,5.737,,8.395,,-1.419,,-6.66,QC'd by Pharmacopeia
4216,17385309,5459447,C[C@@H]1C(C(C2CC[C@@H]3[C@@H]4C2=C1CN([C@@]4(COC3OCC5=C(C=C(C=C5)F)C(F)(F)F)C)C(=O)OC(C)(C)C)CO)CO,Inactive,0,,,Inactive,,,,,,,,,,4,,-7.43,,,11.39,,5.539,,-3.891,,1.177,,5.206,,8.827,,-7.43,QC'd by UPCMLD
4217,4239884,3234991,C1CC2(CCN(CC2)C(=O)OC3=CC=CC=C3)CN(C1)C4=CC=C(C=C4)C5=CC=CC=C5,Inactive,0,,,Inactive,,,,,,,,,,4,,3.391,,,0.9818,,10.42,,,,11.11,,-11.88,,10.56,,3.391,QC'd by Pharmacopeia
4218,4253533,267911,C(C(=O)O)SC1=NNC(=O)NC1=O,Inactive,0,,,Inactive,,,,,,,,,,4,,0.151,2.506,,7.765,,9.587,,-2.71,,-3.623,,-7.66,,0.151,,,QC'd by NCI
4219,11111333,3748,CC(C)NNC(=O)C1=CC=NC=C1,Inactive,0,,,Inactive,,,,,,,,,,4,,-3.442,-4.429,-2.309,-6.038,3.289,-0.4731,-2.391,,,,-2.915,-6.731,2.253,-0.1606,6.658,-3.442,QC'd by SigmaAldrich
4220,11113859,1533,CC1=CC(=NC=C1)N,Inactive,0,,,Inactive,,,,,,,,,,4,,-0.0019,-3.442,1.509,3.017,1.738,-2.782,-5.796,-1.39,-8.466,-2.465,2.496,-1.055,1.548,,10.39,-0.0019,QC'd by Tocris
4221,4252838,3246123,CC1=C(C(=CC=C1)Cl)NC[C@@H](CN2CCN(CC2)C)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-4.09,8.395,,-12.36,,-5.289,,8.796,,3.643,,13.21,,-4.09,,,QC'd by NCI
4222,4253406,6399289,CC1=NNC(=S)NCCCN2CCN(CCCNC(=S)NN=C(C=NNC(=S)NCCCN3CCN(CCCNC(=S)NN=C1)CC3)C)CC2,Inactive,0,,,Inactive,,,,,,,,,,4,,-0.2612,0.2356,,0.3364,,0.904,,11.3,,-0.4125,,11.22,,-0.2612,,,QC'd by NCI
4223,4254032,308963,CC(C)(C)C1=CC=C(C=C1)OC(=O)NC2=CC(=C(C=C2)O)C(=O)O,Inactive,0,,,Activator,7.9433,27.2768,,Single point of activity,-5.1,0.9,0.69,30,2.7232,3,0 0 0 0 0 0 0,22.57,-0.6473,,0.3103,,8.88,,7.172,,3.784,,4.212,,22.57,,,QC'd by NCI
4224,26752562,16758999,CCCCCCC1=CC2=CC(=C(C=C2C(O1)C3(CCCC3=O)C(=O)OCC)OC)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,-20.51,-0.117,,0.6338,,2.49,,11.25,,7.924,,4.708,,-20.51,,,QC'd by BUCMLD
4225,11112160,6604194,C1[C@H]2[C@@H]([C@@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-1.701,-0.6697,-1.823,,-1.155,3.941,0.6995,,-0.8578,2.167,-1.143,-1.113,-3.852,2.154,-1.701,,QC'd by Prestwick
4226,26751123,6636168,CC(=O)C1=NC2=C(C3=CC=CC=C3N2COC)N=N1,Inactive,0,,,Inactive,,,,,,,,,,4,,-6.909,4.812,,-5.714,,-2.679,,-8.671,,-3.341,,3.475,,-6.909,,,QC'd by BUCMLD
4227,17385310,5459512,CC1(C2=CC3(C(=O)N(C(=O)N3CC2=C(C1=O)C4=CC=CC=C4)CCC5=CC=CC=C5)CC6=CC=C(C=C6)F)C,Inactive,0,,,Inactive,,,,,,,,,,4,,3.534,,,2.261,,-2.342,,9.874,,-2.245,,-0.6042,,-3.898,,3.534,QC'd by UPCMLD
4228,11112584,6603906,CCCN(CCC)C(=O)[C@@H](CCC(=O)O)NC(=O)C1=CC=CC=C1,Inactive,0,,,Inactive,,,,,,,,,,4,,2.495,12.34,-3.093,,-0.3917,2.059,-7.422,,3.202,-1.192,2.365,1.063,2.077,2.343,2.495,,QC'd by Prestwick
4229,4239883,3234990,CN1CCCC2(C1)CCN(CC2)C(=O)OC3=CC=CC=C3,Inactive,0,,,Inactive,,,,,,,,,,4,,-1.073,,,-9.013,,2.531,,,,1.53,,0.5005,,2.22,,-1.073,QC'd by Pharmacopeia
4230,11112161,688525,C[C@@H]([C@H](C1=C(C=CC(=C1)OC)OC)O)N,Inactive,0,,,Inactive,,,,,,,,,,4,,-12.66,-5.555,-1.045,,-6.75,1.277,1.158,,5.546,-0.2785,12.07,9.939,6.646,-10.99,-12.66,,QC'd by Prestwick
4231,4239245,3234352,COCCN1C2=NC(=NC=C2N=C(C1=O)CCC3=CC=CC=C3)OC4=CC(=CC=C4)Cl,Inactive,0,,,Inactive,,,,,,,,,,4,,-6.176,,,8.398,,-3.619,,1.627,,-0.339,,8.56,,3.661,,-6.176,QC'd by Pharmacopeia
4232,11111332,135398700,C1=NC2=C(NC1=O)N=C(NC2=O)N,Inactive,0,,,Inactive,,,,,,,,,,4,,0.6112,-0.1321,8.984,-0.7276,2.505,-0.8539,-7.291,,,,-8.124,-0.2293,1.025,0.9303,1.888,0.6112,QC'd by SigmaAldrich
4233,11110830,4650,C1=CC(=O)C=CC1=O,Inactive,0,,,Inactive,,,,,,,,,,4,,2.839,1.846,2.254,2.802,-0.1446,3.759,5.341,,,,0.4217,-1.82,2.757,-2.36,0.3612,2.839,QC'd by SigmaAldrich
4234,4252839,234402,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)NCN3C(=O)C(=O)C(=O)NC3=O,Inactive,0,,,Inactive,,,,,,,,,,4,,4.297,-2.14,,-2.372,,4.162,,0.4967,,1.092,,1.125,,4.297,,,QC'd by NCI
4235,4238374,3233485,C1C[C@@H](OC1)CN2C3=NC(=NC=C3N=C(C2=O)CCC4=CC=CC=C4)OC5=CC(=CC=C5)Cl,Inactive,0,,,Inactive,,,,,,,,,,4,,-3.345,,,-0.1732,,-6.016,,0.0638,,-0.2173,,-1.499,,5.534,,-3.345,QC'd by Pharmacopeia
4236,4253403,260048,CCOC(=O)NC1=NC(=C(S1)C)C2=CC=CC=C2,Inactive,0,,,Inactive,,,,,,,,,,4,,1.518,-2.57,,7.688,,-3.747,,2.622,,-0.9772,,4.776,,1.518,,,QC'd by NCI
4237,11110833,2331,C1=CC=C(C=C1)C(=O)N,Inactive,0,,,Inactive,,,,,,,,,,4,,2.395,-5.985,0.6266,-4.033,-0.731,-2.39,9.908,,,,-3.766,-9.47,5.021,6.611,8.032,2.395,QC'd by SigmaAldrich
4238,26751122,6636168,CC(=O)C1=NC2=C(C3=CC=CC=C3N2COC)N=N1,Inactive,0,,,Inactive,,,,,,,,,,4,,-15.81,-5.121,,-4.135,,0.3471,,-4.575,,8.684,,-3.645,,-15.81,,,QC'd by BUCMLD
4239,11113148,184196,CC[C@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,Inactive,0,,,Inactive,,,,,,,,,,4,,8.076,-7.209,-8.963,-15.48,-3.467,-2.971,-2.01,8.846,-3.532,-3.652,-10.49,3.059,7.774,,-17.77,8.076,QC'd by Timtec
4240,11113856,6604794,CC(C)N1C=NC2=C(C=C(C=C21)Cl)C(=O)N[C@H]3CN4CCC3CC4,Inactive,0,,,Inactive,,,,,,,,,,4,,3.654,1.699,-5.732,1.455,-8.329,9.535,-3.202,-0.7519,3.106,6.727,-5.229,6.324,-0.5041,,-3.984,3.654,QC'd by Tocris
4241,4253531,92180,CC(=CCNC1=NC=NC2=C1NC=N2)C,Inactive,0,,,Inactive,,,,,,,,,,4,,10.18,3.32,,-1.25,,2.428,,-1.93,,-3.871,,-2.739,,10.18,,,QC'd by NCI
4242,11112162,6093,C1CN(C(=O)N1)C2=NC=C(S2)[N+](=O)[O-],Inactive,0,,,Inactive,,,,,,,,,,4,,-0.8183,11.85,2.744,,3.86,-1.92,-3.453,,5.029,-8.519,2.666,0.999,2.81,-3.345,-0.8183,,QC'd by Prestwick
