PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype,Potency,Efficacy,Analysis Comment,Curve_Description,Fit_LogAC50,Fit_HillSlope,Fit_R2,Fit_InfiniteActivity,Fit_ZeroActivity,Fit_CurveClass,Excluded_Points,Max_Response,Activity at 0.0007000000 uM,Activity at 0.00160 uM,Activity at 0.00370 uM,Activity at 0.00820 uM,Activity at 0.018 uM,Activity at 0.041 uM,Activity at 0.092 uM,Activity at 0.205 uM,Activity at 0.457 uM,Activity at 1.022 uM,Activity at 2.286 uM,Activity at 5.112 uM,Activity at 11.43 uM,Activity at 25.56 uM,Activity at 57.14 uM,Compound QC
6260,4238139,3233250,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CC=C4)CC5=CC(=CC=C5)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,-11.1,,,-1.829,,-0.6549,,-3.86,,16.76,,9.244,,-9.025,,-11.1,QC'd by Pharmacopeia
6261,17385043,5459518,CC1=C2CN3C(=O)C=CC=C3C2=NC4=CC=CC=C14,Inactive,0,,,Inactive,,,,,,,,,,4,,-16.29,,,,,6.702,,12.65,,8.776,,23.78,,7.712,,-16.29,QC'd by UPCMLD
6262,4252575,223826,C1=CC(=C(C=C1Cl)Cl)CSCC2=C(C=C(C=C2)Cl)Cl,Active,66,,,Inhibitor,0.3981,67.5662,,Complete curve; partial efficacy,-6.4,1.5095,0.9907,-62.0662,5.5,-1.2,0 0 0 0 0 0 0,-62.73,6.412,,9.368,,-0.8613,,0.3553,,-31.94,,-56.85,,-62.73,,,QC'd by NCI
6263,26752406,16758879,CC1CCC(NC1C2=CC=C(C=C2)C#CCOC)C(=O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-11.07,2.003,,-19.11,,15.8,,4.361,,-7.827,,-13.89,,-11.07,,,QC'd by BUCMLD
6264,11111866,5537,CC1=CC(=C(C(=C1)C)N=C2C=C3C4=CC(=C(C=C4CCN3C(=O)N2C)OC)OC)C,Active,86,,,Inhibitor,1.2589,88.1415,,Complete curve; high efficacy,-5.9,2.4064,0.9768,-82.9365,5.205,-1.1,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-89.5,14.6,4.421,-1.162,3.029,13.17,2.19,4.926,-2.897,-2.032,-24.35,-71.87,-67.24,-80.63,-87.31,-89.5,QC'd by SigmaAldrich
6265,11111066,2995,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31,Inactive,0,,,Inactive,,,,,,,,,,4,,21.83,-17.54,-18.95,5.277,14.4,-6.11,12.78,-9.666,-4.19,2.461,-1.013,-14.93,-16.04,-1.298,-10.5,21.83,QC'd by SigmaAldrich
6266,4239512,3234619,C1C[C@@H](OC1)CN2C3=NC(=NC=C3N=C(C2=O)C4=CC=CC=C4)OC5=CC(=CC=C5)Cl,Active,62,,,Inhibitor,7.9433,75.0705,,Complete curve; partial efficacy,-5.1,4.095,0.9198,-68.256,6.8145,-1.2,0 0 0 0 0 0 0,-68.13,,,7.057,,7.298,,-7.961,,25.58,,2.513,,-54.16,,-68.13,QC'd by Pharmacopeia
6267,4237522,3232635,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CN(C4=CC=CC=C43)C)C[C@H]5CCCO5,Inactive,0,,,Inactive,,,,,,,,,,4,,-2.616,,,24.03,,-1.03,,5.165,,8.546,,-3.853,,7.377,,-2.616,QC'd by Pharmacopeia
6268,4253796,282667,C1=CC=C(C=C1)C2=CC=C(C=C2)C3=NC4=CC5=CC=CC=C5C=C4C(=C3)C(=O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-26.99,0.2496,,-10.15,,-9.177,,-3.706,,-3.021,,31.57,,-26.99,,,QC'd by NCI
6269,4238641,3233750,COC1=CC2=C(C=C1)NC=C2CCNC3=NC=NC4=C3C=C(C=C4)C5=CC=CC(=C5)C#N,Active,93,,,Inhibitor,0.0631,109.729,,Complete curve; high efficacy,-7.2,0.9,0.9998,-96.14,13.5894,-1.1,0 0 0 0 0,-92.2,,,6.013,,-14.61,,-50.06,,-80.41,,-92.2,,,,,QC'd by Pharmacopeia
6270,4253139,245396,C1CCC(CC1)(CC(=O)OC2CCCC2)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-26.37,9.545,,9.962,,7.748,,63.84,,-6.298,,6.072,,-26.37,,,QC'd by NCI
6271,4240146,3235252,C1COCCN1C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CC=C4)CCC5=CC=CC=C5,Active,62,,,Inhibitor,7.9433,64.6871,,Complete curve; partial efficacy,-5.1,4.095,0.9828,-61.7416,2.9456,-1.2,0 0 0 0 0 0 0,-63.58,,,-1.642,,6.264,,7.509,,4.438,,-2.26,,-47.5,,-63.58,QC'd by Pharmacopeia
6272,4254297,340791,C1=CC(=CN=C1)C2=CC(=NC(=N2)N)C3=NC(=NC(=C3)C4=CN=CC=C4)N,Inactive,0,,,Inactive,,,,,,,,,,4,,-11.22,-20.79,,-5.983,,-9.483,,-8.919,,-9.984,,16.98,,-11.22,,,QC'd by NCI
6273,26750858,16758353,C[C@H](/C=C\CC(=O)OC)[C@H]1C=C[C@@H]([C@H](O1)CO)O,Inactive,0,,,Inactive,,,,,,,,,,4,,19.59,8.015,,3.064,,-16.14,,0.9538,,13.26,,9.355,,19.59,,,QC'd by BUCMLD
6274,4239019,3234126,COCCN1C2=NC(=NC=C2N=C(C1=O)C3=CC=CS3)NC4=CC=CC=C4,Inactive,0,,,Inactive,,,,,,,,,,4,,10.14,,,0.7415,,4.335,,-3.384,,-1.759,,-0.8809,,5.454,,10.14,QC'd by Pharmacopeia
6275,11113413,750,C(C(=O)O)N,Inactive,0,,,Inactive,,,,,,,,,,4,,16.32,10.48,-6.82,-1.978,-7.459,-0.9963,2.579,-6.295,3.592,-3.183,1.509,-20.86,3.385,2.134,16.56,16.32,QC'd by Tocris
6276,11112426,158961,C[C@@H](CN1C=NC2=C1C(=O)N(C(=O)N2C)C)O,Inactive,0,,,Inactive,,,,,,,,,,4,,12.47,4.146,-29.27,-5.023,-15.08,19.88,-9.728,11.53,-1.688,-7.534,2.99,0.0266,8.45,-3.694,12.47,,QC'd by Prestwick
6277,11114121,6604875,CC(C)OC(=O)C1=CC2=C(N1)C=CC=C2OC[C@H](CNC(C)(C)C)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-2.972,13.09,-4.619,3.167,2.403,-0.1895,-6.626,-0.7915,-9.735,1.029,7.382,6.702,2.693,13.14,-10.09,-2.972,QC'd by Tocris
6278,11112845,6604436,CC[C@H](C)C(=O)O[C@@H]1C[C@@H](C=C2[C@H]1[C@@H]([C@H](C=C2)C)CC[C@H]3C[C@H](CC(=O)O3)O)C,Inactive,0,,,Inactive,,,,,,,,,,4,,-13.1,29.13,-34.8,19.81,-3.584,33.16,-6.208,0.8238,-5.96,29.86,0.6415,6.241,-3.91,-7.147,-13.1,,QC'd by Prestwick
6279,4238138,3233249,CC1=NC2=CN=C(N=C2N(C1=O)C)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,24.51,,,-2.226,,-2.637,,-2.344,,-10.54,,5.855,,18.71,,24.51,QC'd by Pharmacopeia
6280,26752405,16758878,CC1CCC(NC1C2=CC(=CC=C2)N3CCOCC3)C(=O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,21.05,19.44,,-8.515,,-13.53,,-6.623,,4.366,,3.757,,21.05,,,QC'd by BUCMLD
6281,4252576,5771527,C[C@@H](CNC(=O)N)NC(=O)N,Inactive,0,,,Inactive,,,,,,,,,,4,,20.84,-11.57,,4.976,,9.52,,4.732,,3.333,,4.045,,20.84,,,QC'd by NCI
6282,17385044,5771795,CCCC/C=C/C(C1=CC=CC=C1)NC(=O)OCC#C,Inconclusive,20,,,Inhibitor,15.8489,59.817,,Single point of activity,-4.8,2.2526,0.9888,-43.907,15.91,-3,0 1 0 0 0 0,-41.76,,,,,13.86,,-9.53,,20.29,,13.23,,-3.547,,-41.76,QC'd by UPCMLD
6283,4253140,5351835,C1=CC2=C(C=C1NC(=O)/C=C\C(=O)O)C(=O)C3=C2C=CC(=C3)F,Inactive,0,,,Inactive,,,,,,,,,,4,,-23.57,-2.71,,7.671,,15.92,,7.791,,12.9,,15.17,,-23.57,,,QC'd by NCI
6284,11111867,135419190,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)/C=C(\C#N)/C(=S)N,Active,91,,,Inhibitor,0.1,107.406,,Complete curve; high efficacy,-7,1.6924,0.98,-90.2122,17.1934,-1.1,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-91.36,14.12,18.17,5.939,28.7,4.135,10.53,-39.83,-66.24,-73.31,-84.48,-94.11,-91.69,-92.66,-92.16,-91.36,QC'd by SigmaAldrich
6285,4239511,3234618,COC1=CC=C(C=C1)C(=O)N2CCC3(CCN(CC3)C4=CC=CC=C4)CC2,Inactive,0,,,Inactive,,,,,,,,,,4,,-5.138,,,,,1.071,,-4.769,,-11.47,,5.45,,11.52,,-5.138,QC'd by Pharmacopeia
6286,4237521,3232634,COC1=CC(=C(C=C1)CNC2=NC=NC(=C2)C3=CC(=CC=C3)NS(=O)(=O)C)OC,Inactive,0,,,Activator,0.3981,55.133,,Single point of activity,-6.4,0.6,0.909,40.745,-14.388,3,0 0 0 0 0,30.86,,,-14.49,,-2.87,,3.681,,7.133,,30.86,,,,,QC'd by Pharmacopeia
6287,11111065,2993,CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C,Inactive,0,,,Inactive,,,,,,,,,,4,,16.35,0.3886,-26.97,1.519,-18.79,-6.997,19.59,-20.85,-3.957,-13.83,-1.638,-7.909,8.588,4.922,16.35,,QC'd by Prestwick
6288,4240145,3235251,C1C[C@@]2(CCN(C2)C(=O)NC3=CC=CC(=C3)C#N)CN(C1)S(=O)(=O)C4=CC=CC=C4,Inconclusive,20,,,Inhibitor,39.8107,37.174,,Single point of activity,-4.4,4.9549,0.7471,-37.664,-0.49,-3,0 0 0 0 0 0,-32.22,,,,,-1.34,,-10.56,,-3.383,,12.68,,0.4358,,-32.22,QC'd by Pharmacopeia
6289,4253797,282670,CC(=O)NC1=CC=C(C=C1)C2=NC3=CC4=CC=CC=C4C=C3C(=C2)C(=O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,4.415,11.18,,1.506,,3.11,,-9.187,,-5.239,,10.42,,4.415,,,QC'd by NCI
6290,26750857,16758352,C[C@@H](CO)/C=C\CC(=O)N[C@@H](C)C(=O)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,-5.786,-5.483,,1.174,,1.896,,19.16,,6.559,,11.93,,-5.786,,,QC'd by BUCMLD
6291,4254298,340795,C1=CC=C2C(=C1)C=CC=C2C3=CC(=NC(=N3)N)C4=NC(=NC(=C4)C5=CC=CC6=CC=CC=C65)N,Inactive,0,,,Inactive,,,,,,,,,,4,,10.64,4.824,,-5.335,,-4.23,,-6.544,,-5.233,,-3.667,,10.64,,,QC'd by NCI
6292,11113414,6604705,CC(=C)[C@H]1CN[C@@H]([C@@H]1CC(=O)O)C(=O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,13.16,4.779,-8.293,-2.633,-0.7337,12.16,-14.13,-14.71,-5.405,-9.106,-7.124,-15.72,15,-8.836,24.67,13.16,QC'd by Tocris
6293,4239018,3234125,COC1=CC(=C(C=C1)CNC2=NC(=NC3=CC=CC=C32)C4=CC=CC(=C4)C#N)OC,Inconclusive,25,,,Inhibitor,1,61.448,,Partial curve; partial efficacy,-6,1.21,0.8632,-66.8136,-5.3656,-2.2,0 0 0 0 0,-52.04,,,-9.612,,1.616,,-19.08,,-16.71,,-52.04,,,,,QC'd by Pharmacopeia
6294,4238640,3233749,CC(C)CN1CC[C@]2(C1)CCCN(C2)C(=O)C3=CC=CO3,Inactive,0,,,Inactive,,,,,,,,,,4,,-0.9813,,,,,1.932,,-4.605,,2.508,,-8.085,,-0.6026,,-0.9813,QC'd by Pharmacopeia
6295,11112427,2391,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,Inconclusive,20,,,Inhibitor,15.8489,59.7325,,Single point of activity,-4.8,1.1,0.5898,-57.072,2.6605,-3,0 0 0 1 0 0 0 0 0 0 0 0 0 0,-47.56,3.909,-1.754,1.532,31.16,18.86,-5.422,-2.107,1.694,19.23,-6.796,-20.04,-9.39,-6.634,-47.56,,QC'd by Prestwick
6296,4252577,71166,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)NC3=CC4=C(C=C(N=C4C=C3)C)N)N,Inactive,0,,,Inactive,,,,,,,,,,4,,-18.22,-1.928,,3.51,,-12.34,,5.909,,4.422,,32.14,,-18.22,,,QC'd by NCI
6297,11112846,158617,CC1=C([C@@H](C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC,Active,87,,,Inhibitor,0.7943,88.3273,,Complete curve; high efficacy,-6.1,1.21,0.9376,-90.3611,-2.0338,-1.1,0 0 0 0 0 0 0 0 0 0 0 0 0 0,-93.52,6.359,-0.8555,-12.27,-21.06,8.168,1.386,1.316,-23.82,-28.89,-65.91,-62.42,-78.71,-85.82,-93.52,,QC'd by Prestwick
6298,11114122,6604876,C1CN[C@@H]1COC2=CC(=CN=C2)I,Active,40,,,Inhibitor,31.6228,80.2555,,Partial curve; partial efficacy,-4.5,4.4495,0.898,-75.424,4.8315,-2.2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-70.77,-3.774,1.628,-4.884,8.896,7.61,6.106,8.945,0.7129,12.09,12.6,11.05,8.926,-10.41,-14.9,-70.77,QC'd by Tocris
6299,4252573,20441,CN(CC(=O)O)CC(=O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-7.685,3.374,,11.42,,2.296,,5.988,,-14.84,,24.28,,-7.685,,,QC'd by NCI
6300,26752408,16758881,CC1CCC(NC1C2=CC=CC=C2C3=CC=C(C=C3)OC)C(=O)O,Inactive,0,,,Activator,3.1623,46.854,,Single point of activity,-5.5,2.8473,0.8581,40.086,-6.768,3,0 0 0 0 0 0 0,38.68,-12.08,,-7.563,,7.622,,-7.841,,-13.76,,7.662,,38.68,,,QC'd by BUCMLD
6301,4238141,3233252,CN(C)C1=NC=C2C(=N1)N(C(=O)C=N2)CCC3=CC=CC=C3,Active,43,,,Inhibitor,6.3096,108.56,,Partial curve; high efficacy,-5.2,1,0.9173,-99.108,9.452,-2.1,0 0 0 0 0 0 0,-89.54,,,-11.92,,21.66,,21.35,,-4.087,,-18.4,,-58.78,,-89.54,QC'd by Pharmacopeia
6302,17385045,5461758,COC(=O)C1=CC=C(C=C1)C#CC(C2=CC=CC=C2)NP(=O)(C3=CC=CC=C3)C4=CC=CC=C4,Active,42,,,Inhibitor,10,91.1613,,Partial curve; high efficacy,-5,4.9549,0.9459,-85.2576,5.9037,-2.1,0 0 0 0 0 0,-85.36,,,,,21.98,,-8.007,,5.881,,2.686,,-54.3,,-85.36,QC'd by UPCMLD
6303,4253798,282671,COC1=CC(=C(C=C1)OC)C2=NC3=CC4=CC=CC=C4C=C3C(=C2)C(=O)O,Inconclusive,20,,,Inhibitor,3.1623,48.904,,Single point of activity,-5.5,4.9549,0.8942,-43.404,5.5,-3,0 0 0 0 0 0 0,-43.29,4.62,,-2.647,,1.185,,7.096,,17.59,,-1.821,,-43.29,,,QC'd by NCI
6304,4253141,245617,CC1=CC(=C(C(=C1)C(C)(C)C)O)CC2=CC(=C(C=C2C)C)CC3=C(C(=CC(=C3)C)C(C)(C)C)O,Active,44,,,Inhibitor,3.1623,84.205,,Partial curve; partial efficacy,-5.5,2.1876,0.9625,-84.368,-0.163,-2.2,0 0 0 0 0 0 0,-79.89,-3.289,,-0.9573,,-7.645,,11.74,,-2.713,,-27.62,,-79.89,,,QC'd by NCI
6305,4240148,3235254,C1CN(CCC12CN(C2)CC3=CC=CC=C3)C(=O)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F,Inactive,0,,,Inactive,,,,,,,,,,4,,10.93,,,,,-4.379,,-3.102,,8.909,,-12.29,,-6.16,,10.93,QC'd by Pharmacopeia
6306,11111868,5413,CC[N+](CC)(CC)CC,Inactive,0,,,Inactive,,,,,,,,,,4,,-7.63,1.884,-1.195,2.191,-6.052,-7.557,-13.83,13.66,-19.14,-2.21,-2.275,21.12,12.03,3.434,11.24,-7.63,QC'd by SigmaAldrich
6307,11111068,6603817,C[C@]12CC[C@@H]3[C@H]([C@H]1CCC2=O)CC=C4[C@@]3(CC[C@@H](C4)O)C,Inactive,0,,,Inactive,,,,,,,,,,4,,10.62,-0.8143,2.64,-11.84,-16,9.139,2.226,-3.028,1.496,1.88,-8.099,-7.121,-15.04,17.31,4.235,10.62,QC'd by SigmaAldrich
6308,4239510,3234617,C1CC1N2C3=NC(=NC=C3N=C(C2=O)C4=CC(=CC(=C4)F)F)N5CCNCC5,Active,91,,,Inhibitor,0.1585,102.067,,Complete curve; high efficacy,-6.8,0.7,0.9906,-95.2664,6.8003,-1.1,0 0 0 0 0 0 0,-95.8,,,-1.927,,-5.441,,-39.95,,-62.62,,-78.81,,-89.95,,-95.8,QC'd by Pharmacopeia
6309,4238639,3233748,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)CCC4=CC=CC=C4)CC5=CC(=CC=C5)OC,Active,40,,,Inhibitor,25.1189,69.1072,,Partial curve; partial efficacy,-4.6,2.1211,0.9852,-74.3316,-5.2244,-2.2,0 0 0 0 0 0 0,-63.88,,,-9.538,,-3.37,,-7.239,,-3.445,,-2.124,,-17.3,,-63.88,QC'd by Pharmacopeia
6310,11112424,6604276,CC(=O)N[C@@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)O[C@@H]4[C@H]([C@@H]([C@@H]([C@@H](O4)CO)O)O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-8.943,-4.916,8.417,-3.759,-1.034,5.354,-22.08,8.645,-3.973,12.56,2.685,19.31,4.88,-2.636,-8.943,,QC'd by Prestwick
6311,4237520,3232633,CC1=NC2=CN=C(N=C2N(C1=O)CCC#N)N3CCOCC3,Inactive,0,,,Inactive,,,,,,,,,,4,,21.26,,,-18.44,,-2.232,,-17.16,,1.285,,-2.419,,-4.799,,21.26,QC'd by Pharmacopeia
6312,11113411,23327,C(CC(=O)O)[C@H](C(=O)O)N,Inactive,0,,,Inactive,,,,,,,,,,4,,-20.4,8.403,-11.56,-4.894,3.12,-17.21,3.362,-18.56,-15.4,-1.332,19.15,-8.688,18.41,7.196,-5.744,-20.4,QC'd by Tocris
6313,26750860,6636171,C[C@@H](CO)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)OC,Inconclusive,20,,,Inhibitor,3.9811,43.373,,Single point of activity,-5.4,4.9549,0.954,-34.079,9.294,-3,0 0 0 0 0 0 0,-33.73,2.602,,9.307,,14.21,,9.511,,11.92,,6.603,,-33.73,,,QC'd by BUCMLD
6314,4239021,3234128,COCC(=O)N1CCC[C@]2(C1)CCN(C2)C3=CC=NC=C3,Inactive,0,,,Inactive,,,,,,,,,,4,,5.029,,,,,-8.642,,2.684,,-5.006,,-8.706,,1.355,,5.029,QC'd by Pharmacopeia
6315,11114123,6604877,CC[C@H](C)C(=O)O[C@H]1CCC=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@@H](CC(=O)O3)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-8.33,-0.6091,-4.271,2.058,1.074,13.1,4.702,12.67,-19.2,10.5,0.7805,3.597,3.923,1.332,5.058,-8.33,QC'd by Tocris
6316,11112847,5388962,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,28.03,-9.599,28.56,-3.952,-5.891,-16.15,-4.737,-0.1135,-15.35,-8.957,6.749,-19.45,19.72,27.4,28.03,,QC'd by Prestwick
6317,4254295,3246673,C1OC2=C(O1)C=C(C=C2)[C@H](C[N+](=O)[O-])SC3=CC=CC=C3N,Inconclusive,20,,,Inhibitor,6.3096,74.808,,Single point of activity,-5.2,4.9549,0.915,-62.864,11.944,-3,0 1 0 0 0 0 0,-58.96,9.887,,-25.63,,-4.559,,16.79,,19.92,,16.12,,-58.96,,,QC'd by NCI
6318,26752407,16758880,CC1CCC(NC1C2=CC(=CC=C2)OC)C(=O)O,Inactive,0,,,Activator,,,,Single point of activity,,,,,,3,,36.64,14.7,,-12.55,,11.26,,-2.306,,16.97,,5.15,,36.64,,,QC'd by BUCMLD
6319,4252574,3246035,C[C@H](COC1=C(C=C(C=C1)[As](=O)(O)O)N)O,Inactive,0,,,Inactive,,,,,,,,,,4,,3.764,-10.99,,-18.3,,-0.9695,,-9.452,,-10.49,,1.946,,3.764,,,QC'd by NCI
6320,17385046,5459414,CC(C)C1=C2C(=CC=C1)N=C3C(=C2[Si](C)(C)C)CN4C3=CC=CC4=O,Inconclusive,20,,,Inhibitor,39.8107,93.0477,,Single point of activity,-4.4,4.4495,0.8903,-94.396,-1.3483,-3,0 0 0 0 0 0,-79.08,,,,,9.403,,5.157,,-22.63,,-0.3259,,0.0952,,-79.08,QC'd by UPCMLD
6321,4238140,3233251,C1=CC=C(C=C1)OC2=NC=C3C(=N2)N(C(=O)C=N3)CC4=CC=CS4,Active,40,,,Inhibitor,25.1189,95.12,,Partial curve; partial efficacy,-4.6,1.3437,0.958,-92.197,2.923,-2.2,0 0 0 0 0 0 0,-70.1,,,10.67,,6.896,,-6.769,,5.372,,-4.822,,-20.69,,-70.1,QC'd by Pharmacopeia
6322,4240147,3235253,CN1CCN(CC1)C2=NC=NC3=C2C=C(C=C3)C4=CC=CC(=C4)C#N,Inactive,0,,,Inactive,,,,,,,,,,4,,10.38,,,-6.961,,-1.307,,5.374,,7.017,,10.38,,,,,QC'd by Pharmacopeia
6323,4253799,421610,CN(C)C1=CC=CC=C1CN2CCCN(C2C3=CC=NC=C3)CC4=CC=CC=C4N(C)C,Inactive,0,,,Inactive,,,,,,,,,,4,,-12.01,-4.032,,-1.491,,7.648,,-0.3,,1.803,,0.3131,,-12.01,,,QC'd by NCI
6324,4253142,5351836,CN(C)S(=O)(=O)C1=NC2=C(C(=N1)Cl)NC=N2,Inactive,0,,,Inactive,,,,,,,,,,4,,1.519,3.948,,-5.435,,-5.832,,2.871,,1.284,,7.778,,1.519,,,QC'd by NCI
6325,11111869,5503,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,Inactive,0,,,Inactive,,,,,,,,,,4,,15.96,14.06,18.43,15.79,9.251,-3.598,-4.551,-3.924,-11.26,1.662,-2.073,-11.98,13.66,-12.77,20.6,15.96,QC'd by SigmaAldrich
6326,4239509,3234616,CN1C2=NC(=NC=C2N=C(C1=O)CCC3=CC=CC=C3)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,-24.27,,,15.25,,6.324,,12.99,,6.157,,19.92,,6.048,,-24.27,QC'd by Pharmacopeia
6327,11111067,2995,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31,Inactive,0,,,Inactive,,,,,,,,,,4,,5.593,8.875,-4.17,-19.84,14.57,-21.26,11.11,5.11,3.363,17.22,-6.804,3.061,-9.965,-11.16,5.593,,QC'd by Prestwick
6328,4237519,3232632,CN(C)C(=O)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NCCC4=CNC5=C4C=C(C=C5)OC,Inconclusive,20,,,Inhibitor,1,52.5984,,Single point of activity,-6,2.4064,0.9917,-55.0373,-2.439,-3,0 0 0 0 0,-48.85,,,-2.407,,-5.444,,-0.5036,,-9.409,,-48.85,,,,,QC'd by Pharmacopeia
6329,4238638,3233747,CN(C)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CN=CC=C4,Inconclusive,20,,,Inhibitor,1.5849,47.529,,Single point of activity,-5.8,4.9549,0.8431,-38.052,9.477,-3,0 0 0 0 0,-31.71,,,3.332,,16.83,,0.1784,,18.06,,-31.71,,,,,QC'd by Pharmacopeia
6330,4239020,3234127,CN1C=CC=C1C(=O)N2CCC3(CCCN(C3)C(=O)NC4=CC(=CC=C4)F)CC2,Inactive,0,,,Inactive,,,,,,,,,,4,,-9.621,,,,,8.393,,4.833,,2.79,,7.797,,-2.051,,-9.621,QC'd by Pharmacopeia
6331,26750859,16758354,C[C@H](/C=C\CC(=O)OC)[C@@H]1C=C[C@@H]([C@@H](O1)COC(=O)C)OC(=O)C,Inactive,0,,,Inactive,,,,,,,,,,4,,14.78,11.66,,8.137,,-7.193,,4.33,,-1.331,,4.707,,14.78,,,QC'd by BUCMLD
6332,11113412,33032,C(CC(=O)O)[C@@H](C(=O)O)N,Inactive,0,,,Inactive,,,,,,,,,,4,,2.172,-11.33,-6.899,-16.31,19.6,10.14,9.983,0.5698,-13.63,-20.3,8.745,6.601,0.1054,1.595,-3.655,2.172,QC'd by Tocris
6333,4254296,340766,CN1CCC2=C(C1)C(=NN2)C3=NNC4=C3CN(CC4)C,Inactive,0,,,Inactive,,,,,,,,,,4,,3.893,-6.656,,14.25,,4.522,,5.25,,-12.27,,-2.511,,3.893,,,QC'd by NCI
6334,11112848,4369380,C1=CC=C(C=C1)C[C@H](CS)C(=O)NCC(=O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,11.76,-26.95,29.79,-10.64,-1.358,-7.524,-5.082,-7.045,24.31,6.568,26.57,-2.41,-12.58,3.893,11.76,,QC'd by Prestwick
6335,11114124,6604878,CCN(CC)C(=O)C1=CC=C(C=C1)[C@H](C2=CC=CC=C2)N3C[C@H](N(C[C@@H]3C)CC=C)C,Inconclusive,20,,,Inhibitor,31.6228,45.948,,Partial curve; partial efficacy; poor fit,-4.5,4.4495,0.6732,-44.333,1.615,-2.4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-40.79,7.386,-11.68,5.438,-4.593,-10.06,-4.878,-6.301,4.097,2.927,16.91,6.404,5.069,9.898,-12.52,-40.79,QC'd by Tocris
6336,11112425,6604277,CN1C[C@@H](C=C2[C@@H]1CC3=CNC4=CC=CC2=C34)CO,Inactive,0,,,Inactive,,,,,,,,,,4,,5.8,-16.2,21.58,-17.81,-7.822,-17.16,-27.59,10.65,8.832,12.51,-0.7049,0.921,12.68,11.83,5.8,,QC'd by Prestwick
6337,4239525,3234632,C1CC2(CCN(CC2)S(=O)(=O)C3=CC=CC=C3)CN(C1)C4=CC=CC(=C4)C5=CC=CC=C5,Inactive,0,,,Inactive,,,,,,,,,,4,,17.62,,,,,17.49,,-1.413,,-7.601,,1.667,,-20.85,,17.62,QC'd by Pharmacopeia
6338,11114125,6604879,C[C@@H]1C[C@@H]([C@@H]2[C@H]([C@H](C=CC2=C1)C)CC[C@@H]3C[C@H](CC(=O)O3)O)OC(=O)[C@@H](C)CCO,Inactive,0,,,Inactive,,,,,,,,,,4,,13.36,-16.21,-6.398,25.54,30.84,17.51,0.4271,14.87,2.85,4.572,-2.161,-1.343,-6.557,-8.86,4.906,13.36,QC'd by Tocris
6339,11113417,5951,C([C@@H](C(=O)O)N)O,Inactive,0,,,Inactive,,,,,,,,,,4,,8.827,7.334,10.42,-16.87,20.84,11.76,3.059,-8.715,2.154,1.799,-5.189,-16.59,11.79,-12.32,-1.836,8.827,QC'd by Tocris
